customer_id,total_spend,total_visits,atv,total_item_count,cancellation_rate,unique_products,time_of_day,day_of_week,discount_rate,loyalty_member
15777,1732.1599999999999,9,192.4622222222222,595,0.2222222222222222,29,16,0,0.12195121951219512,1
15778,307.95,1,307.95,101,0.0,17,15,0,0.17647058823529413,0
15779,124.08000000000001,2,62.040000000000006,20,0.0,8,15,3,0.0,0
15780,475.28000000000003,3,158.42666666666668,220,0.0,26,9,0,0.1724137931034483,0
15781,333.56,4,83.39,178,0.25,20,14,0,0.23809523809523808,0
15782,3985.65,6,664.275,1842,0.3333333333333333,52,14,6,0.1111111111111111,1
15783,246.3,1,246.3,212,0.0,14,9,1,0.14285714285714285,0
15784,848.3299999999999,2,424.16499999999996,381,0.0,33,14,4,0.023255813953488372,0
15785,5825.33,26,224.05115384615385,4427,0.38461538461538464,102,16,3,0.10245901639344263,1
15786,8379.65,9,931.0722222222222,5869,0.4444444444444444,358,13,0,0.12681912681912683,0
15787,919.25,3,306.4166666666667,519,0.0,156,14,6,0.11917098445595854,0
15788,215.53,2,107.765,112,0.5,14,12,0,0.26666666666666666,1
15789,1932.01,7,276.00142857142856,2475,0.14285714285714285,110,11,6,0.1357142857142857,0
15790,218.75,1,218.75,113,0.0,34,14,1,0.14705882352941177,0
15791,3541.79,9,393.53222222222223,1949,0.4444444444444444,122,15,3,0.08333333333333333,1
15792,933.84,2,466.92,606,0.0,57,8,4,0.10526315789473684,0
15793,2382.92,9,264.7688888888889,1684,0.1111111111111111,12,9,0,0.06451612903225806,0
15794,777.0,2,388.5,288,0.0,15,15,2,0.13333333333333333,0
15795,1979.8700000000001,8,247.48375000000001,1411,0.0,111,12,6,0.15267175572519084,0
15796,4957.0,22,225.3181818181818,1690,0.22727272727272727,143,15,6,0.08843537414965986,0
15797,2821.08,6,470.18,1281,0.0,12,10,1,0.16666666666666666,0
15798,1535.37,3,511.78999999999996,915,0.0,73,9,3,0.10843373493975904,0
15799,1402.29,4,350.5725,1314,0.0,143,12,6,0.087248322147651,0
15800,1211.96,7,173.13714285714286,550,0.0,198,14,2,0.10526315789473684,0
15801,1042.19,4,260.5475,562,0.25,61,15,0,0.11594202898550725,0
15802,-451.42,3,-150.47333333333333,-1,0.6666666666666666,1,11,2,0.3333333333333333,0
15803,1929.66,4,482.415,1030,0.0,48,13,0,0.11764705882352941,1
15804,3848.55,19,202.55526315789476,2515,0.3157894736842105,170,10,2,0.10218978102189781,1
15805,9668.62,40,241.71550000000002,6087,0.25,341,12,1,0.12410071942446044,0
15806,784.58,3,261.5266666666667,602,0.0,24,9,1,0.16129032258064516,1
15807,1807.57,6,301.26166666666666,1531,0.16666666666666666,86,14,4,0.12359550561797752,1
15808,16864.39,24,702.6829166666666,6601,0.125,349,14,1,0.11901681759379043,0
15809,862.88,9,95.87555555555555,649,0.2222222222222222,51,13,3,0.16417910447761194,0
15810,2724.8,13,209.60000000000002,1510,0.38461538461538464,89,10,2,0.08290155440414508,0
15811,3266.4900000000002,10,326.649,1701,0.3,205,16,1,0.08560311284046693,0
15812,5184.92,13,398.84000000000003,3431,0.07692307692307693,87,13,3,0.104,0
15813,1303.9099999999999,2,651.9549999999999,603,0.0,40,9,3,0.15,1
15814,2531.84,8,316.48,1704,0.25,84,14,3,0.11,0
15815,2100.6,5,420.12,1856,0.0,33,12,4,0.12244897959183673,0
15816,93.3,3,31.099999999999998,51,0.3333333333333333,11,12,1,0.0,1
15817,2766.4,3,922.1333333333333,1596,0.0,133,12,2,0.17105263157894737,1
15818,340.5,1,340.5,284,0.0,11,12,4,0.0,0
15819,3921.28,11,356.48,2921,0.09090909090909091,183,11,1,0.12927756653992395,0
15820,206.98,1,206.98,128,0.0,17,12,0,0.0,0
15821,570.96,2,285.48,202,0.0,57,13,6,0.11290322580645161,0
15822,1697.51,8,212.18875,866,0.25,50,13,2,0.2,1
15823,3018.86,6,503.1433333333334,1486,0.5,159,15,1,0.1206896551724138,0
15824,890.94,2,445.47,478,0.0,24,13,6,0.0,0
15825,532.94,1,532.94,220,0.0,20,13,0,0.25,0
15826,2583.13,6,430.5216666666667,1811,0.3333333333333333,100,17,4,0.11570247933884298,0
15827,3240.03,42,77.14357142857143,1640,0.3333333333333333,125,13,3,0.1067193675889328,1
15828,1108.82,1,1108.82,367,0.0,74,16,0,0.0945945945945946,1
15829,636.14,2,318.07,996,0.0,44,10,4,0.13725490196078433,1
15830,547.7,2,273.85,409,0.5,39,10,2,0.17073170731707318,0
15831,731.28,4,182.82,1060,0.25,64,13,2,0.15151515151515152,1
15832,836.79,1,836.79,465,0.0,54,15,2,0.12962962962962962,1
15833,80.4,1,80.4,24,0.0,5,11,2,0.2,1
15834,3546.95,9,394.10555555555555,1780,0.2222222222222222,333,14,0,0.1284153005464481,0
15835,954.09,4,238.5225,439,0.0,47,10,3,0.04,1
15836,117.47,2,58.735,24,0.5,10,17,3,0.16666666666666666,0
15837,777.01,2,388.505,405,0.0,52,10,2,0.09615384615384616,0
15838,71975.01,38,1894.0792105263156,50674,0.10526315789473684,63,9,3,0.13875598086124402,1
15839,1020.74,5,204.148,670,0.4,56,12,1,0.23076923076923078,1
15840,345.66,3,115.22000000000001,394,0.3333333333333333,26,11,0,0.07142857142857142,0
15841,2716.5,12,226.375,2374,0.25,60,8,3,0.11458333333333333,0
15842,528.75,3,176.25,288,0.3333333333333333,24,14,3,0.07142857142857142,0
15843,118.95000000000002,1,118.95000000000002,27,0.0,8,10,2,0.25,0
15844,130.73999999999998,1,130.73999999999998,134,0.0,11,15,0,0.09090909090909091,0
15845,4273.65,14,305.26071428571424,2085,0.21428571428571427,129,9,4,0.13513513513513514,1
15846,104.51,1,104.51,77,0.0,27,14,4,0.037037037037037035,0
15847,822.57,5,164.514,643,0.0,39,14,3,0.0625,1
15848,137.99,1,137.99,45,0.0,34,10,6,0.17647058823529413,0
15849,-5876.34,1,-5876.34,-1,1.0,1,12,3,0.0,0
15850,960.4399999999999,6,160.07333333333332,1218,0.0,269,12,1,0.12542372881355932,0
15851,109.73,1,109.73,67,0.0,8,12,3,0.125,0
15852,257.26,3,85.75333333333333,60,0.0,31,13,3,0.12121212121212122,0
15853,100.6,1,100.6,131,0.0,29,10,2,0.10344827586206896,0
15854,5578.28,21,265.6323809523809,1691,0.0,168,11,6,0.10546875,1
15855,1046.82,6,174.47,710,0.0,72,10,1,0.11702127659574468,1
15856,31658.010000000002,58,545.8277586206897,19299,0.10344827586206896,386,17,4,0.11464968152866242,0
15857,570.48,2,285.24,584,0.0,21,12,0,0.16666666666666666,1
15858,3483.16,15,232.21066666666667,2700,0.13333333333333333,274,12,3,0.10161662817551963,0
15859,438.46,1,438.46,174,0.0,22,12,6,0.13636363636363635,0
15860,2267.69,17,133.39352941176472,1196,0.0,249,11,6,0.1303030303030303,0
15861,4158.56,15,277.23733333333337,3787,0.2,455,20,3,0.10445859872611465,0
15862,2478.2400000000002,13,190.63384615384618,1498,0.0,417,11,3,0.09631147540983606,0
15863,355.1,5,71.02000000000001,162,0.0,74,10,3,0.16883116883116883,0
15864,2014.22,9,223.8022222222222,1338,0.2222222222222222,18,10,1,0.1111111111111111,0
15865,2241.42,5,448.284,1141,0.0,119,13,1,0.12698412698412698,1
15866,211.89,1,211.89,124,0.0,43,14,1,0.09302325581395349,1
15867,8829.25,35,252.2642857142857,5047,0.11428571428571428,549,16,0,0.11575875486381323,1
15868,94.53,1,94.53,57,0.0,4,14,2,0.0,0
15869,297.76,3,99.25333333333333,264,0.0,29,16,1,0.06451612903225806,0
15870,812.21,4,203.0525,487,0.0,127,10,0,0.14074074074074075,0
15871,33.099999999999994,1,33.099999999999994,5,0.0,5,14,1,0.4,0
15872,671.99,4,167.9975,444,0.0,164,11,4,0.12716763005780346,0
15873,138.23999999999998,5,27.647999999999996,576,0.2,3,11,2,0.0,1
15874,11011.52,25,440.4608,4978,0.16,268,12,4,0.11506849315068493,1
15875,85.62,1,85.62,62,0.0,18,16,2,0.1111111111111111,0
15876,1449.1399999999999,2,724.5699999999999,886,0.0,11,18,1,0.18181818181818182,1
15877,436.63,3,145.54333333333332,240,0.3333333333333333,122,11,1,0.18253968253968253,0
15878,325.67,2,162.835,241,0.0,47,12,6,0.1,0
15879,1116.3,4,279.075,625,0.0,171,17,2,0.12994350282485875,1
15880,295.73,2,147.865,176,0.5,95,13,6,0.125,0
15881,438.24,8,54.78,199,0.375,26,16,0,0.0625,0
15882,1098.5900000000001,10,109.85900000000001,637,0.2,49,13,0,0.06557377049180328,1
15883,396.48,2,198.24,223,0.0,42,17,2,0.2653061224489796,0
15884,238.65000000000003,3,79.55000000000001,151,0.3333333333333333,15,18,3,0.0,0
15885,1737.57,20,86.8785,597,0.25,83,12,1,0.09016393442622951,0
15886,1052.8700000000001,4,263.21750000000003,667,0.0,58,15,1,0.12903225806451613,1
15887,1027.15,3,342.3833333333334,605,0.0,27,11,2,0.21621621621621623,0
15888,397.02,4,99.255,117,0.25,33,9,3,0.075,0
15889,1374.27,9,152.69666666666666,772,0.1111111111111111,256,13,3,0.13559322033898305,1
15890,535.65,5,107.13,119,0.0,10,12,2,0.3,0
15891,511.68,1,511.68,418,0.0,60,12,2,0.15,0
15892,128.2,1,128.2,46,0.0,38,16,0,0.07894736842105263,0
15893,305.28000000000003,1,305.28000000000003,288,0.0,1,11,6,0.0,0
15894,236.35000000000002,2,118.17500000000001,159,0.0,35,14,6,0.2,0
15895,179.17,1,179.17,94,0.0,11,10,2,0.18181818181818182,0
15896,-1899.67,1,-1899.67,-1,1.0,1,12,3,0.0,1
15897,193.74,2,96.87,220,0.0,17,13,6,0.23809523809523808,0
15898,4894.1,29,168.76206896551724,2127,0.13793103448275862,284,12,4,0.09531502423263329,0
15899,56.25,1,56.25,39,0.0,4,10,0,0.0,0
15900,860.5799999999999,5,172.11599999999999,639,0.2,100,11,2,0.13821138211382114,1
15901,643.05,9,71.44999999999999,663,0.2222222222222222,146,12,4,0.1411042944785276,1
15902,145.01,1,145.01,124,0.0,18,16,2,0.1111111111111111,0
15903,8859.82,15,590.6546666666667,3917,0.2,58,14,4,0.15966386554621848,1
15904,164.68,1,164.68,84,0.0,30,14,3,0.06666666666666667,1
15905,114.69,1,114.69,82,0.0,22,16,0,0.09090909090909091,0
15906,2426.94,12,202.245,736,0.16666666666666666,143,13,6,0.11822660098522167,1
15907,717.11,3,239.03666666666666,391,0.0,175,12,1,0.11386138613861387,0
15908,749.87,2,374.935,168,0.0,37,19,3,0.02702702702702703,1
15909,191.94,1,191.94,98,0.0,7,10,6,0.0,0
15910,2491.23,15,166.082,2067,0.0,394,11,3,0.12947189097103917,0
15911,1379.05,10,137.905,781,0.2,163,11,2,0.10852713178294573,0
15912,1048.15,9,116.46111111111112,750,0.0,83,13,3,0.12903225806451613,1
15913,6.300000000000001,1,6.300000000000001,3,0.0,1,16,2,0.0,0
15914,205.99,2,102.995,149,0.0,13,16,4,0.15384615384615385,1
15915,325.83,1,325.83,354,0.0,105,11,2,0.08571428571428572,0
15916,2876.54,17,169.20823529411766,1569,0.23529411764705882,229,13,3,0.11038961038961038,1
15917,514.75,5,102.95,233,0.0,127,15,3,0.15671641791044777,0
15918,579.93,3,193.30999999999997,239,0.0,49,11,3,0.1,0
15919,459.17,2,229.585,359,0.0,103,11,6,0.15454545454545454,0
15920,550.34,9,61.14888888888889,232,0.0,93,15,4,0.09615384615384616,0
15921,770.26,4,192.565,334,0.0,69,11,0,0.11538461538461539,0
15922,363.6,2,181.8,136,0.5,11,13,2,0.0,0
15923,127.08,1,127.08,122,0.0,21,12,3,0.19047619047619047,0
15924,90.92,1,90.92,101,0.0,14,15,1,0.21428571428571427,0
15925,207.15,1,207.15,93,0.0,12,15,6,0.25,0
15926,134.44,1,134.44,155,0.0,7,15,1,0.2857142857142857,1
15927,94.74,1,94.74,62,0.0,13,13,1,0.07692307692307693,1
15928,293.53,1,293.53,164,0.0,11,15,6,0.09090909090909091,0
15929,594.0,1,594.0,120,0.0,1,14,4,0.0,1
15930,426.63,1,426.63,139,0.0,21,14,0,0.19047619047619047,0
15931,239.9,1,239.9,118,0.0,14,16,3,0.21428571428571427,1
15932,2461.85,11,223.80454545454543,2311,0.2727272727272727,93,14,0,0.18487394957983194,1
15933,1107.46,3,369.15333333333336,885,0.0,63,13,4,0.10810810810810811,0
15934,2190.66,2,1095.33,2166,0.0,29,10,0,0.13793103448275862,0
15935,108.03999999999999,3,36.01333333333333,-171,0.3333333333333333,33,17,1,0.058823529411764705,0
15936,282.79,2,141.395,211,0.0,16,11,6,0.05263157894736842,0
15937,145.35,1,145.35,73,0.0,7,15,3,0.14285714285714285,0
15938,734.81,9,81.64555555555555,449,0.0,27,10,1,0.07692307692307693,0
15939,8442.62,17,496.624705882353,5910,0.058823529411764705,52,12,1,0.11016949152542373,1
15940,-3.552713678800501e-15,3,-1.1842378929335002e-15,-1,0.6666666666666666,2,16,1,0.0,1
15941,230.6,2,115.3,28,0.5,6,14,4,0.3,0
15942,337.44,1,337.44,232,0.0,14,9,4,0.0,0
15943,271.28999999999996,2,135.64499999999998,183,0.0,12,11,6,0.16666666666666666,0
15944,2164.24,4,541.06,859,0.0,25,14,2,0.15789473684210525,0
15945,646.27,4,161.5675,345,0.0,24,17,4,0.03571428571428571,1
15946,2304.18,3,768.06,1614,0.0,25,12,6,0.15384615384615385,0
15947,1708.24,1,1708.24,898,0.0,29,10,6,0.1724137931034483,0
15948,1509.0900000000001,3,503.03000000000003,852,0.0,63,8,3,0.1368421052631579,1
15949,364.72,2,182.36,284,0.0,12,17,3,0.0,0
15950,6791.7300000000005,13,522.4407692307693,3247,0.23076923076923078,226,11,3,0.1297709923664122,1
15951,974.52,4,243.63,413,0.25,44,11,6,0.08196721311475409,0
15952,781.91,4,195.4775,391,0.0,65,12,6,0.15476190476190477,0
15953,3295.49,21,156.92809523809524,1638,0.14285714285714285,102,14,2,0.12138728323699421,0
15954,190.75,1,190.75,119,0.0,20,13,3,0.15,0
15955,8050.2300000000005,25,322.0092,3952,0.12,223,14,3,0.11494252873563218,0
15956,617.6,2,308.8,278,0.0,18,13,6,0.05555555555555555,1
15957,813.3,3,271.09999999999997,397,0.0,121,12,4,0.11851851851851852,1
15958,428.02,4,107.005,142,0.0,50,12,0,0.13559322033898305,0
15959,542.89,3,180.96333333333334,269,0.0,58,16,1,0.056338028169014086,0
15960,394.0,5,78.8,257,0.2,24,15,3,0.1111111111111111,0
15961,451.28999999999996,1,451.28999999999996,154,0.0,42,15,3,0.11904761904761904,0
15962,233.13,1,233.13,189,0.0,43,13,3,0.11627906976744186,1
15963,470.76,2,235.38,298,0.0,26,13,1,0.03571428571428571,1
15964,269.21000000000004,1,269.21000000000004,93,0.0,20,15,6,0.05,0
15965,2535.92,14,181.13714285714286,1201,0.07142857142857142,202,13,1,0.13651877133105803,0
15966,399.58,2,199.79,268,0.5,27,10,2,0.21875,1
15967,2858.85,13,219.91153846153844,1122,0.07692307692307693,316,13,0,0.12147505422993492,1
15968,339.36,1,339.36,210,0.0,70,13,1,0.07142857142857142,0
15969,1043.85,6,173.975,219,0.16666666666666666,31,12,6,0.05555555555555555,0
15970,1017.32,2,508.66,498,0.0,19,11,1,0.08333333333333333,0
15971,4726.43,20,236.32150000000001,1907,0.1,12,10,1,0.09090909090909091,1
15972,1668.43,5,333.68600000000004,445,0.0,104,14,6,0.10526315789473684,0
15973,472.57,5,94.514,176,0.4,8,8,3,0.15384615384615385,1
15974,3429.55,8,428.69375,2256,0.125,141,10,3,0.096045197740113,1
15975,371.01,1,371.01,243,0.0,24,13,4,0.125,0
15976,1624.75,6,270.7916666666667,1013,0.0,265,11,6,0.1388888888888889,1
15977,1009.73,2,504.865,980,0.0,48,13,1,0.15625,0
15978,3272.62,5,654.524,2440,0.4,107,14,4,0.09923664122137404,0
15979,329.22,1,329.22,450,0.0,22,11,4,0.13636363636363635,0
15980,6481.28,9,720.1422222222222,4774,0.2222222222222222,101,14,1,0.10344827586206896,0
15981,9268.07,27,343.2618518518518,4778,0.2222222222222222,152,12,1,0.11186440677966102,0
15982,324.51,1,324.51,131,0.0,45,15,1,0.1111111111111111,0
15983,2996.9,8,374.6125,1773,0.0,137,12,4,0.124,1
15984,7772.88,32,242.9025,5316,0.0625,458,14,2,0.11702127659574468,0
15985,2610.28,8,326.285,2500,0.125,50,11,2,0.12380952380952381,0
15986,354.42,2,177.21,368,0.0,25,15,2,0.08,0
15987,1508.69,8,188.58625,1578,0.0,143,12,3,0.11392405063291139,1
15988,738.89,3,246.29666666666665,476,0.0,114,12,6,0.10833333333333334,0
15989,361.17,2,180.585,165,0.0,81,12,0,0.0963855421686747,1
15990,1997.75,7,285.39285714285717,1086,0.0,117,12,6,0.12429378531073447,0
15991,150.55,1,150.55,41,0.0,6,15,2,0.16666666666666666,0
15992,896.6,3,298.8666666666667,514,0.0,53,14,0,0.14814814814814814,0
15993,2686.88,10,268.688,1954,0.3,336,16,2,0.15630885122410546,0
15994,1106.19,5,221.238,446,0.4,93,12,6,0.08571428571428572,1
15995,689.34,1,689.34,348,0.0,108,13,3,0.1574074074074074,0
15996,1342.25,8,167.78125,634,0.125,140,15,6,0.1569767441860465,1
15997,-23.4,1,-23.4,-12,1.0,1,13,3,1.0,0
15998,8093.75,21,385.4166666666667,5267,0.23809523809523808,682,12,1,0.11714890613973183,1
15999,20.4,1,20.4,24,0.0,1,12,4,0.0,0
16000,12393.7,3,4131.233333333334,5110,0.0,9,12,2,0.2222222222222222,0
16001,519.06,2,259.53,305,0.5,34,17,1,0.1282051282051282,0
16002,169.21,1,169.21,70,0.0,42,13,2,0.23809523809523808,1
16003,5613.83,10,561.383,2210,0.0,146,9,3,0.1724137931034483,0
16004,2146.39,5,429.27799999999996,1076,0.0,63,15,1,0.18888888888888888,0
16005,2298.95,11,208.99545454545452,1238,0.09090909090909091,315,11,0,0.1278825995807128,1
16006,315.71999999999997,2,157.85999999999999,199,0.0,75,12,2,0.13333333333333333,0
16007,3011.26,7,430.18,2581,0.0,337,13,6,0.10542635658914729,0
16008,5339.13,15,355.942,3237,0.0,63,13,6,0.1067193675889328,1
16009,961.21,4,240.3025,361,0.0,68,11,6,0.08860759493670886,0
16010,1644.66,12,137.055,885,0.08333333333333333,122,11,6,0.10108303249097472,0
16011,5544.15,30,184.80499999999998,3298,0.03333333333333333,181,16,3,0.12440191387559808,1
16012,2957.01,5,591.402,1737,0.0,207,13,2,0.1459227467811159,0
16013,49770.92,94,529.4778723404255,22911,0.10638297872340426,57,12,4,0.11934156378600823,0
16014,1082.92,6,180.48666666666668,449,0.16666666666666666,219,16,6,0.12408759124087591,0
16015,668.86,4,167.215,884,0.25,146,12,4,0.11797752808988764,1
16016,1986.65,14,141.90357142857144,844,0.21428571428571427,181,12,2,0.13588850174216027,0
16017,1495.53,5,299.106,609,0.0,99,12,6,0.1487603305785124,1
16018,698.13,4,174.5325,503,0.0,48,13,0,0.10714285714285714,0
16019,16503.46,35,471.5274285714286,6610,0.22857142857142856,256,10,1,0.09808612440191387,0
16020,851.01,3,283.67,487,0.0,42,13,2,0.08695652173913043,0
16021,469.34,2,234.67,260,0.0,117,14,1,0.08333333333333333,0
16022,586.4,1,586.4,241,0.0,68,13,3,0.1323529411764706,0
16023,719.81,3,239.93666666666664,358,0.0,90,14,1,0.1782178217821782,0
16024,476.65,3,158.88333333333333,486,0.0,78,13,6,0.15853658536585366,1
16025,439.65999999999997,1,439.65999999999997,338,0.0,28,11,3,0.10714285714285714,0
16026,226.59,1,226.59,237,0.0,30,13,3,0.13333333333333333,1
16027,1799.8400000000001,18,99.99111111111112,2020,0.16666666666666666,21,10,4,0.13157894736842105,1
16028,82.2,1,82.2,18,0.0,5,11,4,0.0,0
16029,91303.87,125,730.4309599999999,48489,0.144,59,11,2,0.09701492537313433,1
16030,312.64,1,312.64,279,0.0,28,11,3,0.03571428571428571,1
16031,541.65,2,270.825,418,0.0,91,13,3,0.10416666666666667,1
16032,1920.47,6,320.0783333333333,1446,0.0,130,18,3,0.10784313725490197,0
16033,10410.38,36,289.1772222222222,4137,0.25,605,13,6,0.12152269399707175,1
16034,902.07,7,128.86714285714285,581,0.14285714285714285,43,11,1,0.08928571428571429,0
16035,217.73,1,217.73,33,0.0,21,15,4,0.047619047619047616,0
16036,2556.84,4,639.21,1369,0.0,120,14,0,0.1,1
16037,1489.44,7,212.77714285714288,764,0.2857142857142857,62,12,1,0.1232876712328767,0
16038,454.33000000000004,4,113.58250000000001,241,0.25,24,11,6,0.14285714285714285,0
16039,449.65,3,149.88333333333333,408,0.3333333333333333,28,10,1,0.15151515151515152,0
16040,2383.7000000000003,8,297.96250000000003,1161,0.125,95,13,2,0.1484375,0
16041,3166.4,3,1055.4666666666667,1584,0.0,6,16,3,0.3333333333333333,0
16042,2183.1,11,198.46363636363637,1417,0.2727272727272727,88,12,3,0.14705882352941177,0
16043,1856.5900000000001,8,232.07375000000002,1011,0.0,56,11,3,0.1232876712328767,0
16044,340.84000000000003,1,340.84000000000003,170,0.0,19,18,3,0.15789473684210525,0
16045,3187.03,9,354.1144444444445,1942,0.1111111111111111,111,14,3,0.15723270440251572,0
16046,235.78,1,235.78,248,0.0,22,13,2,0.22727272727272727,1
16047,107.14,1,107.14,1,0.0,1,16,1,0.0,0
16048,800.09,6,133.34833333333333,423,0.3333333333333333,31,11,4,0.21052631578947367,0
16049,1779.25,6,296.5416666666667,1068,0.0,383,16,6,0.07575757575757576,0
16050,300.7,3,100.23333333333333,388,0.0,19,11,6,0.047619047619047616,0
16051,188.44,1,188.44,80,0.0,12,9,2,0.08333333333333333,1
16052,362.06,1,362.06,282,0.0,34,15,6,0.029411764705882353,0
16053,3589.64,8,448.705,3059,0.25,169,11,1,0.14795918367346939,0
16054,2090.68,7,298.6685714285714,779,0.42857142857142855,109,13,6,0.13385826771653545,0
16055,134.8,1,134.8,22,0.0,8,9,1,0.0,1
16056,650.75,1,650.75,345,0.0,66,15,1,0.10606060606060606,1
16057,3202.07,17,188.35705882352943,1432,0.4117647058823529,175,11,0,0.1471698113207547,1
16058,62.7,1,62.7,18,0.0,2,16,4,0.5,1
16059,3033.9700000000003,12,252.83083333333335,1421,0.0,233,12,2,0.11428571428571428,0
16060,541.95,3,180.65,243,0.0,22,15,0,0.25,0
16061,44.95,3,14.983333333333334,13,0.6666666666666666,3,15,0,0.0,1
16062,2863.45,8,357.93125,2035,0.0,134,11,1,0.0972972972972973,1
16063,335.32,1,335.32,262,0.0,23,14,3,0.13043478260869565,1
16064,109.31,1,109.31,55,0.0,17,16,0,0.29411764705882354,0
16065,1918.39,10,191.839,1178,0.2,214,13,3,0.15743440233236153,0
16066,1516.69,5,303.338,932,0.0,77,11,6,0.13,0
16067,2861.21,6,476.86833333333334,1150,0.5,60,18,1,0.10666666666666667,0
16068,112.43,1,112.43,46,0.0,34,11,6,0.08823529411764706,0
16069,457.7,1,457.7,138,0.0,25,10,0,0.16,0
16070,852.15,2,426.075,457,0.0,32,16,0,0.09090909090909091,0
16071,1076.8,4,269.2,697,0.0,62,10,2,0.0547945205479452,0
16072,4012.76,4,1003.19,1475,0.0,414,16,3,0.125,1
16073,94.35,2,47.175,37,0.5,1,12,0,0.0,0
16074,241.6,1,241.6,36,0.0,23,13,6,0.08695652173913043,0
16075,726.98,3,242.32666666666668,270,0.3333333333333333,41,15,0,0.09523809523809523,0
16076,2193.93,11,199.4481818181818,1387,0.09090909090909091,71,12,3,0.12403100775193798,0
16077,600.0,2,300.0,528,0.5,8,10,2,0.2222222222222222,0
16078,362.99,2,181.495,200,0.0,39,13,0,0.1282051282051282,1
16079,1352.0,3,450.6666666666667,864,0.0,18,13,6,0.14285714285714285,0
16080,472.9,6,78.81666666666666,256,0.3333333333333333,29,14,2,0.12121212121212122,0
16081,4259.31,8,532.41375,2166,0.0,235,13,1,0.13774104683195593,0
16082,106.75,1,106.75,39,0.0,16,15,6,0.125,0
16083,2351.42,4,587.855,1514,0.0,61,11,1,0.08450704225352113,0
16084,436.18,1,436.18,216,0.0,38,16,6,0.05263157894736842,0
16085,2328.08,13,179.08307692307693,1375,0.07692307692307693,260,14,2,0.11528150134048257,0
16086,2685.65,11,244.15,1449,0.09090909090909091,66,13,2,0.13846153846153847,0
16087,1739.92,5,347.98400000000004,664,0.0,6,12,1,0.1,0
16088,1437.43,2,718.715,373,0.0,3,10,1,0.3333333333333333,0
16089,259.74,2,129.87,118,0.0,42,15,6,0.06521739130434782,0
16090,180.56,1,180.56,58,0.0,18,13,3,0.05555555555555555,0
16091,315.06,2,157.53,154,0.0,16,9,2,0.1111111111111111,0
16092,1515.49,10,151.549,1151,0.4,60,15,2,0.1276595744680851,0
16093,17.0,1,17.0,20,0.0,1,11,3,0.0,0
16094,3599.16,19,189.4294736842105,1992,0.42105263157894735,102,16,3,0.13270142180094788,0
16095,447.05,1,447.05,265,0.0,30,16,3,0.1,1
16096,1584.97,4,396.2425,700,0.0,58,15,3,0.07575757575757576,1
16097,185.04999999999998,1,185.04999999999998,87,0.0,10,13,2,0.2,0
16098,3965.7,14,283.2642857142857,1996,0.0,83,10,1,0.1476510067114094,1
16099,1568.25,8,196.03125,959,0.125,44,8,0,0.1,0
16100,582.64,1,582.64,438,0.0,37,11,4,0.10810810810810811,1
16101,3167.42,7,452.48857142857145,1823,0.42857142857142855,153,10,4,0.15,0
16102,1842.14,3,614.0466666666667,942,0.0,41,12,2,0.08771929824561403,1
16103,6002.76,27,222.32444444444445,2606,0.18518518518518517,111,14,2,0.13526570048309178,1
16104,2508.31,11,228.02818181818182,1006,0.18181818181818182,187,10,6,0.1375,1
16105,2386.19,5,477.238,2125,0.0,92,13,2,0.11818181818181818,0
16106,108.38,1,108.38,74,0.0,6,10,2,0.16666666666666666,0
16107,3204.1600000000003,7,457.7371428571429,1176,0.0,16,12,4,0.12903225806451613,0
16108,2171.93,8,271.49125,1446,0.5,124,11,4,0.15384615384615385,0
16109,923.58,4,230.895,1090,0.25,31,9,3,0.0625,0
16110,1738.28,4,434.57,829,0.0,343,14,1,0.11722488038277512,0
16111,545.58,1,545.58,230,0.0,72,19,3,0.08333333333333333,1
16112,195.73999999999998,4,48.934999999999995,574,0.0,15,16,0,0.125,0
16113,161.38,1,161.38,176,0.0,30,16,3,0.13333333333333333,1
16114,135.75000000000003,1,135.75000000000003,43,0.0,8,10,2,0.375,0
16115,2513.98,12,209.49833333333333,1573,0.0,230,12,6,0.13349514563106796,0
16116,592.88,2,296.44,246,0.5,34,12,3,0.14285714285714285,1
16117,650.05,4,162.5125,318,0.25,64,11,1,0.08888888888888889,1
16118,4255.43,5,851.086,2822,0.8,42,9,3,0.1276595744680851,0
16119,1720.81,8,215.10125,811,0.0,37,13,2,0.07407407407407407,0
16120,2870.36,7,410.0514285714286,2100,0.14285714285714285,84,15,2,0.14285714285714285,1
16121,1259.74,6,209.95666666666668,792,0.16666666666666666,256,11,6,0.125,0
16122,895.62,6,149.27,1280,0.0,28,10,1,0.07407407407407407,0
16123,307.78,1,307.78,170,0.0,16,9,2,0.0625,0
16124,1709.39,6,284.89833333333337,789,0.3333333333333333,63,10,2,0.07954545454545454,0
16125,4220.15,14,301.4392857142857,1802,0.0,168,15,0,0.09187279151943463,0
16126,14597.15,15,973.1433333333333,6128,0.0,144,14,3,0.12962962962962962,0
16127,801.31,2,400.655,391,0.0,75,13,0,0.12,0
16128,3748.4,14,267.74285714285713,2419,0.21428571428571427,158,13,4,0.13368983957219252,0
16129,1396.05,3,465.34999999999997,1261,0.0,91,15,1,0.11458333333333333,0
16130,987.48,4,246.87,296,0.0,53,13,2,0.12727272727272726,0
16131,9866.27,15,657.7513333333334,4753,0.2,131,10,3,0.13333333333333333,1
